5070, 40002
5075, 40003
5080, 40005
5085, 40002
5090, 40003
5095, 40002
5100, 40001
5105, 40001
5110, 40003
5115, 40002
5120, 40000
5125, 40002
5130, 40003
5135, 40002
5140, 40002
5145, 40003
5150, 40001
5155, 40001
5160, 40002
5165, 40002
5170, 40001
5175, 40002
5180, 40003
5185, 40003
5190, 40000
5195, 39999
5200, 40002
5205, 40001
5210, 40003
5215, 40002
5220, 40003
5225, 40002
5230, 40003
5235, 40002
5240, 40001
5245, 40003
5250, 40003
5255, 40002
5260, 40003
5265, 40001
5270, 40001
5275, 40003
5280, 40001
5285, 40003
5290, 40002
5295, 39999
5300, 40002
5305, 40002
5310, 40002
5315, 40001
5320, 40002
5325, 40000
5330, 40001
5335, 40001
5340, 40002
5345, 40001
5350, 39999
5355, 40002
5360, 40001
5365, 40003
5370, 40000
5375, 40002
5380, 40003
5385, 40002
5390, 40004
5395, 40000
5400, 40001
5405, 40003
5410, 40003
5415, 40003
5420, 40002
5425, 40004
5430, 40001
5435, 40003
5440, 40002
5445, 40003
5450, 39999
5455, 40001
5460, 40003
5465, 40003
5470, 40001
5475, 40002
5480, 40001
5485, 40003
5490, 40002
5495, 40002
5500, 40003
5505, 40001
5510, 40003
5515, 40004
5520, 40000
5525, 40004
5530, 40002
5535, 40003
5540, 40002
5545, 40002
5550, 40004
5555, 40002
5560, 40001
5565, 40003
5570, 40001
5575, 40002
5580, 40002
5585, 40001
5590, 40003
5595, 40003
5600, 40003
5605, 40002
5610, 40001
5615, 40002
5620, 40005
5625, 40002
5630, 40002
5635, 40000
5640, 40003
5645, 40001
5650, 40002
5655, 40003
5660, 40003
5665, 40004
5670, 40003
5675, 40001
5680, 40003
5685, 40002
5690, 40002
5695, 40001
5700, 40001
5705, 40004
5710, 40004
5715, 40002
5720, 40000
5725, 39999
5730, 40001
5735, 40003
5740, 40003
5745, 40001
5750, 39999
5755, 40000
5760, 40003
5765, 40002
5770, 40004
5775, 40003
5780, 40003
5785, 40003
5790, 40003
5795, 40003
5800, 40002
5805, 40001
5810, 40004
5815, 40003
5820, 40001
5825, 40003
5830, 40002
5835, 40001
5840, 40001
5845, 40002
5850, 40001
5855, 40003
5860, 40002
5865, 40002
5870, 40002
5875, 40001
5880, 40003
5885, 40001
5890, 40001
5895, 40001
5900, 40000
5905, 40002
5910, 40002
5915, 40001
5920, 40003
5925, 40002
5930, 40004
5935, 40003
5940, 40001
5945, 40002
5950, 40003
5955, 40000
5960, 40003
5965, 40003
5970, 40002
5975, 40000
5980, 40001
5985, 40002
5990, 40001
5995, 40003
6000, 40002
6005, 40002
6010, 40000
6015, 40000
6020, 40003
6025, 40002
6030, 40002
6035, 40000
6040, 40003
6045, 40002
6050, 40002
6055, 40002
6060, 40003
6065, 40000
6070, 40001
6075, 40003
6080, 40001
6085, 40001
6090, 40003
6095, 40001
6100, 40004
6105, 40000
6110, 40004
6115, 40002
6120, 40003
6125, 40003
6130, 40004
6135, 40003
6140, 40002
6145, 40000
6150, 40001
6155, 40003
6160, 40001
6165, 40003
6170, 39999
6175, 40000
6180, 40002
6185, 40002
6190, 40000
6195, 40002
6200, 40001
6205, 40003
6210, 40001
6215, 40004
6220, 40001
6225, 40002
6230, 40001
6235, 40002
6240, 40001
6245, 40002
6250, 39999
6255, 40003
6260, 40003
6265, 40004
6270, 40002
6275, 40004
6280, 40003
6285, 40004
6290, 40001
6295, 40001
6300, 40000
6305, 40002
6310, 40002
6315, 40003
6320, 40003
6325, 40002
6330, 40002
6335, 40003
6340, 40001
6345, 40001
6350, 40002
6355, 40001
6360, 40003
6365, 40000
6370, 40003
6375, 40003
6380, 40000
6385, 39999
6390, 39999
6395, 40001
6400, 40002
6405, 40004
6410, 40000
6415, 40003
6420, 40000
6425, 40003
6430, 40004
6435, 40004
6440, 40003
6445, 40001
6450, 40001
6455, 40003
6460, 40002
6465, 40001
6470, 40003
6475, 40002
6480, 40002
6485, 40003
6490, 40004
6495, 40003
6500, 40002
6505, 40003
6510, 40002
6515, 40002
6520, 40002
6525, 40003
6530, 40003
6535, 40002
6540, 40003
6545, 40000
6550, 40004
6555, 40002
6560, 40002
6565, 40002
6570, 40001
6575, 40001
6580, 40002
6585, 40001
6590, 40002
6595, 40002
6600, 40002
6605, 40003
6610, 40001
6615, 40000
6620, 40000
6625, 40000
6630, 40001
6635, 40002
6640, 40004
6645, 40004
6650, 40001
6655, 40003
6660, 40000
6665, 40002
6670, 40002
6675, 40002
6680, 40002
6685, 40003
6690, 40001
6695, 40001
6700, 40002
6705, 40002
6710, 40003
6715, 40004
6720, 40004
6725, 40002
6730, 40003
6735, 40003
6740, 40003
6745, 40001
6750, 40003
6755, 40000
6760, 40003
6765, 40004
6770, 40001
6775, 40001
6780, 40002
6785, 40002
6790, 40001
6795, 40002
6800, 40000
6805, 40002
6810, 40004
6815, 40000
6820, 40001
6825, 40004
6830, 40003
6835, 40004
6840, 40001
6845, 40002
6850, 40002
6855, 40004
6860, 40002
6865, 40000
6870, 40004
6875, 40004
6880, 40002
6885, 40002
6890, 40004
6895, 40002
6900, 40003
6905, 40003
6910, 40003
6915, 40002
6920, 40002
6925, 40002
6930, 40003
6935, 40002
6940, 40002
6945, 40002
6950, 40002
6955, 40002
6960, 40001
6965, 40003
6970, 40001
6975, 40002
6980, 40002
6985, 40001
6990, 40003
6995, 40002
7000, 40004
7005, 40002
7010, 40001
7015, 40002
7020, 40003
7025, 40001
7030, 40002
7035, 40000
7040, 40002
7045, 40002
7050, 40002
7055, 40003
7060, 40001
7065, 40001
7070, 40002
7075, 40002
7080, 40003
7085, 40002
7090, 40001
7095, 40003
7100, 40001
7105, 40001
7110, 40001
7115, 40003
7120, 40001
7125, 40002
7130, 40003
7135, 40002
7140, 40002
7145, 40002
7150, 40003
7155, 40003
7160, 40002
7165, 40003
7170, 40003
7175, 40001
7180, 40001
7185, 40002
7190, 40002
7195, 40003
7200, 40001
7205, 40002
7210, 40001
7215, 40001
7220, 40002
7225, 40003
7230, 40004
7235, 40002
7240, 40003
7245, 40001
7250, 40002
7255, 40003
7260, 40001
7265, 40002
7270, 40003
7275, 40002
7280, 40002
7285, 40002
7290, 40004
7295, 40001
7300, 40000
7305, 40002
7310, 40001
7315, 40002
7320, 40001
7325, 40001
7330, 40003
7335, 40005
7340, 40000
7345, 40001
7350, 40002
7355, 40001
7360, 40002
7365, 40003
7370, 39999
7375, 40001
7380, 40000
7385, 40001
7390, 40002
7395, 40002
7400, 40002
7405, 40000
7410, 40003
7415, 40001
7420, 40001
7425, 40001
7430, 40001
7435, 40004
7440, 40002
7445, 40002
7450, 40003
7455, 40002
7460, 40002
7465, 40002
7470, 40002
7475, 40002
7480, 40002
7485, 40001
7490, 40001
7495, 40002
7500, 40003
7505, 40000
7510, 40001
7515, 40002
7520, 40000
7525, 40001
7530, 40002
7535, 40001
7540, 40002
7545, 40000
7550, 40001
7555, 40002
7560, 40002
7565, 40001
7570, 40003
7575, 40002
7580, 40000
7585, 40003
7590, 40001
7595, 40001
7600, 40002
7605, 40001
7610, 40002
7615, 40001
7620, 40003
7625, 40001
7630, 40001
7635, 40002
7640, 40002
7645, 40002
7650, 40002
7655, 40002
7660, 40002
7665, 40000
7670, 40004
7675, 40001
7680, 40000
7685, 40003
7690, 40000
7695, 40002
7700, 40001
7705, 40003
7710, 40002
7715, 40001
7720, 40002
7725, 40002
7730, 40001
7735, 40003
7740, 40001
7745, 40002
7750, 40002
7755, 40003
7760, 40002
7765, 40002
7770, 40002
7775, 40001
7780, 40002
7785, 40003
7790, 40003
7795, 40001
7800, 40003
7805, 40002
7810, 40000
7815, 40002
7820, 40002
7825, 40002
7830, 40002
7835, 40001
7840, 40001
7845, 40002
7850, 40002
7855, 40002
7860, 40002
7865, 40002
7870, 40003
7875, 40002
7880, 40005
7885, 40002
7890, 40002
7895, 40002
7900, 40003
7905, 40002
7910, 40000
7915, 40002
7920, 40002
7925, 40003
7930, 40002
7935, 40003
7940, 39999
7945, 40000
7950, 40002
7955, 40002
7960, 40003
7965, 40002
7970, 40002
7975, 40002
7980, 40002
7985, 40000
7990, 40002
7995, 40003
8000, 40003
8005, 40004
8010, 40001
8015, 40001
8020, 40002
8025, 40002
8030, 40002
8035, 40004
8040, 40001
8045, 40000
8050, 40001
8055, 40001
8060, 40001
8065, 40002
8070, 40001
8075, 40002
8080, 40002
8085, 40002
8090, 40002
8095, 40002
8100, 40001
8105, 40001
8110, 40003
8115, 40003
8120, 40001
8125, 40000
8130, 40003
8135, 40002
8140, 40002
8145, 40001
8150, 40001
8155, 40001
8160, 40003
8165, 40002
8170, 40002
8175, 40000
8180, 40002
8185, 40002
8190, 40001
8195, 40003
8200, 40000
8205, 40001
8210, 40000
8215, 40001
8220, 40000
8225, 40000
8230, 40000
8235, 40001
8240, 40002
8245, 40002
8250, 40001
8255, 40002
8260, 40002
8265, 40002
8270, 40002
8275, 40002
8280, 40001
8285, 40000
8290, 40000
8295, 40001
8300, 40002
8305, 39999
8310, 40001
8315, 40001
8320, 40001
8325, 40001
8330, 40000
8335, 40003
8340, 40002
8345, 40001
8350, 40001
8355, 40002
8360, 40003
8365, 40001
8370, 40001
8375, 40001
8380, 40001
8385, 40001
8390, 40001
8395, 40001
8400, 40002
8405, 40002
8410, 40001
8415, 40001
8420, 40002
8425, 40001
8430, 40000
8435, 40002
8440, 40000
8445, 40001
8450, 40001
8455, 40001
8460, 40002
8465, 40002
8470, 40000
8475, 40002
8480, 40001
8485, 40001
8490, 40001
8495, 40002
8500, 40002
8505, 40000
8510, 40001
8515, 40002
8520, 40002
8525, 40001
8530, 40001
8535, 40000
8540, 40000
8545, 40001
8550, 40001
8555, 40001
8560, 40001
8565, 40003
8570, 40000
8575, 40001
8580, 40001
8585, 40001
8590, 40003
8595, 40002
8600, 40001
8605, 40000
8610, 40001
8615, 40001
8620, 40001
8625, 40002
8630, 40000
8635, 40001
8640, 40000
8645, 40001
8650, 40000
8655, 40003
8660, 40001
8665, 40002
8670, 40000
8675, 40001
8680, 40001
8685, 40000
8690, 40000
8695, 40001
8700, 40001
8705, 40001
8710, 40003
8715, 40002
8720, 40002
8725, 40001
8730, 40000
8735, 40001
8740, 40001
8745, 40001
8750, 40001
8755, 40003
8760, 40001
8765, 40000
8770, 40003
8775, 40002
8780, 40001
8785, 40003
8790, 40002
8795, 40002
8800, 40002
8805, 40001
8810, 40000
8815, 40003
8820, 40000
8825, 40003
8830, 40002
8835, 40001
8840, 40002
8845, 40001
8850, 40003
8855, 40002
8860, 40001
8865, 40001
8870, 40002
8875, 40002
8880, 40001
8885, 40000
8890, 40001
8895, 40002
8900, 40002
8905, 40002
8910, 40001
8915, 40000
8920, 40001
8925, 40000
8930, 40002
8935, 40000
8940, 40001
8945, 40000
8950, 40001
8955, 40001
8960, 40003
8965, 40002
8970, 40001
8975, 40001
8980, 40001
8985, 40001
8990, 40000
8995, 40000
9000, 40001
9005, 40002
9010, 40001
9015, 40001
9020, 40002
9025, 40001
9030, 40001
9035, 40002
9040, 40002
9045, 40001
9050, 40000
9055, 40002
9060, 40001
9065, 40001
9070, 40000
9075, 40001
9080, 40002
9085, 40001
9090, 40002
9095, 40000
9100, 40000
9105, 40002
9110, 40001
9115, 40002
9120, 40001
9125, 40001
9130, 40001
9135, 40001
9140, 40001
9145, 40002
9150, 40001
9155, 40002
9160, 40000
9165, 40001
9170, 40002
9175, 40002
9180, 40001
9185, 40000
9190, 40003
9195, 39999
9200, 40000
9205, 40001
9210, 40001
9215, 40001
9220, 40000
9225, 40002
9230, 40002
9235, 40001
9240, 40001
9245, 40002
9250, 40001
9255, 40000
9260, 40000
9265, 40002
9270, 40000
9275, 39999
9280, 40000
9285, 40001
9290, 40001
9295, 40001
9300, 40000
9305, 39999
9310, 40000
9315, 40000
9320, 40001
9325, 40000
9330, 40002
9335, 39999
9340, 40000
9345, 40001
9350, 40001
9355, 40002
9360, 40000
9365, 40000
9370, 40001
9375, 40001
9380, 40000
9385, 40002
9390, 40001
9395, 40000
9400, 40000
9405, 40000
9410, 40001
9415, 40001
9420, 40001
9425, 40001
9430, 40000
9435, 40001
9440, 40001
9445, 40002
9450, 40002
9455, 40000
9460, 40000
9465, 40001
9470, 40001
9475, 40000
9480, 40001
9485, 40000
9490, 40002
9495, 40000
9500, 40000
9505, 40002
9510, 40000
9515, 40000
9520, 40001
9525, 40001
9530, 40000
9535, 40000
9540, 40000
9545, 40001
9550, 40001
9555, 40002
9560, 40001
9565, 40002
9570, 40003
9575, 40001
9580, 40002
9585, 40001
9590, 40000
9595, 40002
9600, 40000
9605, 40000
9610, 40000
9615, 40002
9620, 40000
9625, 40002
9630, 40001
9635, 40001
9640, 40001
9645, 40002
9650, 40001
9655, 40001
9660, 40001
9665, 40002
9670, 40001
9675, 40000
9680, 40001
9685, 40000
9690, 39999
9695, 40000
9700, 40002
9705, 40002
9710, 40000
9715, 40000
9720, 40003
9725, 40002
9730, 40002
9735, 40003
9740, 40002
9745, 40004
9750, 40002
9755, 40002
9760, 39998
9765, 40002
9770, 40001
9775, 40002
9780, 40000
9785, 40001
9790, 40001
9795, 40002
9800, 40001
9805, 40000
9810, 39999
9815, 40000
9820, 40001
9825, 40001
9830, 40002
9835, 39999
9840, 40001
9845, 39999
9850, 40002
9855, 40002
9860, 40000
9865, 40002
9870, 40000
9875, 40000
9880, 40000
9885, 40000
9890, 40002
9895, 40002
9900, 40003
9905, 40000
9910, 40000
9915, 40000
9920, 40000
9925, 40001
9930, 40001
9935, 40001
9940, 40001
9945, 40000
9950, 40001
9955, 40001
9960, 40001
9965, 40001
9970, 39999
9975, 40001
9980, 40001
9985, 40002
9990, 40002
9995, 40000
10000, 40000
10005, 40001
10010, 40000
10015, 40000
10020, 40001
10025, 40000
10030, 40000
10035, 40001
10040, 40002
10045, 40000
10050, 40002
10055, 40000
10060, 40001
10065, 40001
10070, 40000
10075, 40002
10080, 40000
10085, 40000
10090, 39999
10095, 40000
10100, 40000
10105, 40001
10110, 40001
10115, 40001
10120, 39998
10125, 40000
10130, 40000
10135, 40000
10140, 40001
